row_index,bridge_id,column,action_taken,new_value,notes
988,B04918LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
993,B04940LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
994,B01592LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1001,B00773LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1011,B04627LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1017,B04988LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1020,B01140LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1022,B00589LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1033,B00001ST,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1042,B00797LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1044,B04224LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1049,B04593LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1058,B00813LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1066,B04938LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1085,B04983LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1088,B01627LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1089,B04483LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1096,B00815LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1100,B00731LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1103,B01124LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1104,B04935LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1107,B04252LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1110,B01860LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1114,B04628LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1117,B04256LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1121,B03325LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1128,B00528LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1130,B04931LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1131,B00595LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1139,B02684LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1151,B04777LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1157,B00894LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1158,B03334LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1169,B03025LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1178,B04631LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1184,B04468LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1187,B04521LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1191,B04998LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1214,B04871LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1217,B03211LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1221,B01623LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1243,B04481LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1246,B00876LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1247,B04258LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1266,B02295LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1267,B04246LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1268,B00790LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1269,B00564LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1273,B04260LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1281,B01129LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1289,B04254LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1290,B00754LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1292,B00662LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1294,B00883LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1300,B04934LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1302,B00554LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1303,B01070LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1308,B01127LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1315,B04489LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1316,B02675LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1317,B01373LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1320,B04469LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1321,B04245LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1322,B01620LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1325,B04255LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1327,B01737LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1329,B00573LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1330,B01063LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1336,B04226LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1340,B02334LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1344,B04919LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1345,B00019BN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1351,B00796LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1354,B04286LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1355,B04185LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1356,B01961LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1358,B01872LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1359,B01132LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1360,B00620LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1362,B04629LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1367,B01328LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1370,B04485LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1371,B04325LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1372,B00747LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1377,B03324LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1381,B00021BN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1388,B02035LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1391,B01813LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1396,B01061LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1407,B04634LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1408,B04743LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1413,B01948LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1414,B00005ST,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1415,B04970LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1424,B01625LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1426,B00522LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1432,B01113LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1439,B04592LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1447,B00799LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1448,B01924LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1453,B04487LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1454,B01708LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1455,B02651LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1458,B03323LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1475,B00853LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1482,B01042LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1483,B04920LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1485,B01141LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1494,B02775LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1497,B04912LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1502,B01145LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1503,B00643LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1504,B04184LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1508,B01046LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1513,B01130LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1515,B00591LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1523,B01005LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1527,B01855LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1528,B01134LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1529,B00656LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1534,B04518LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1536,B01040LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1539,B04930LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1542,B00748LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1546,B03328LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1549,B00749LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1551,B01159LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1560,B02309LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1561,B01138LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1562,B00588LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1569,B02396LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1576,B01566LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1581,B04659LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1582,B04961LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1585,B04455LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1591,B04373LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1592,B04417LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1593,B04835LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1608,B01258LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1610,B04191LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1612,B04586LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1618,B03297LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1625,B04625LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1636,B04878LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1644,B05024LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1645,B04723LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1648,B01687LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1652,B04346LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1653,B04675LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1658,B01230LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1668,B04682LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1670,B04615LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1671,B01533LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1676,B04662LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1678,B01988LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1687,B04467LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1691,B03418LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1692,B04879LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1696,B04654LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1697,B00023LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1713,B04657LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1721,B03401LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1730,B02094LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1738,B03279LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1740,B01649LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1743,B00490LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1744,B01245LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1746,B04556LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1747,B03423LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1748,B03395LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1749,B04966LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1764,B04863LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1766,B01577LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1774,B04409LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1775,B04344LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1779,B04614LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1782,B04708LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1785,B03242LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1786,B00018LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1792,B03031LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1793,B05009LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1794,B04649LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1806,B04650LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1821,B01282LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1825,B04350LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
1831,B01259LZ,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
1835,B03295LZ,LOAD_LIMIT,IMPUTED_MEDIAN,14.0,Imputed missing/zero numerical value using regional median.
